,f,y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25
0,-0.8899012,-0.080144465,0.0,0.0,-0.49693188,-0.09782472,-0.9631939,1.0,0.0,0.37215576,-0.17496298,-0.21983536,0.32650074,0.5628401,-0.29532886,0.1759235,0.70054984,-0.7334735,0.074727476,1.3466421,1.3262633,-1.2703844,-0.9872069,-1.4890466,-0.15149538,-1.6611805,-0.120250985
1,-0.48381126,-0.28619233,0.0,0.0,-0.49693188,-1.4044774,-0.21046343,0.0,0.0,-1.430565,-0.17496298,-0.21983536,-0.9538943,0.5628401,-0.29532886,0.51826257,-0.7994745,0.636459,0.35817453,-1.5638137,0.17156635,-0.8038646,-0.26293853,-0.69695026,0.730702,-0.24812676,-1.152167
2,-0.48381126,-0.44012445,0.0,0.0,1.1404054,0.33772615,-0.7373747,0.0,0.0,0.028787246,-0.17496298,4.690952,-0.9538943,-2.1627777,-0.29532886,0.15451947,0.95249796,-0.678517,-0.9483131,-0.344691,1.4634509,1.6976838,0.6335449,1.4169725,1.2642722,-0.46308953,-1.374573
3,-1.01985,-1.8634998,0.0,1.0,-0.49693188,-0.27204508,-1.0384669,1.0,0.0,-0.5894526,-0.17496298,-0.21983536,0.32650074,0.5628401,-0.29532886,0.5331153,0.17580011,-0.48227477,-0.93734634,-0.28256533,-0.13611364,-0.76902187,-0.6925984,-0.10247551,1.3159571,0.25365934,-0.7165791
4,0.27963793,0.15405737,0.0,0.0,-0.49693188,-0.09782472,0.39172092,0.0,0.0,-0.22775356,-0.17496298,-0.21983536,-0.9538943,0.5628401,-0.29532886,-0.7737536,-0.18455538,-1.0374088,-1.0211948,0.077539,-1.4423064,-0.020905975,-0.44735208,0.75086445,0.918129,0.61447936,0.6790502
5,-0.69497806,-0.8555863,0.0,0.0,-2.9529378,-0.09782472,-0.5115556,2.0,0.0,-0.75798583,-0.17496298,-0.21983536,-0.9538943,0.5628401,-0.29532886,-0.440895,0.560857,-0.5594762,0.29418284,-0.5528995,-0.21753946,-1.4939514,-0.86374456,1.6517038,-0.88649285,0.61580294,0.54590553
6,0.73445874,0.6969996,1.0,1.0,-0.49693188,-0.09782472,0.9186322,2.0,0.0,-0.025120376,-0.17496298,-0.21983536,1.6068958,0.5628401,-0.29532886,0.7786213,-0.11310292,0.3535099,-1.4972093,-1.4011021,-1.0599158,-1.178678,-1.3605238,-1.2233964,0.2417184,-1.1176151,1.5835283
7,-0.71122164,-0.99508053,1.0,1.0,-0.49693188,-0.53337556,-0.6621017,2.0,0.0,0.40596792,-0.17496298,-0.21983536,0.32650074,0.5628401,3.5905771,0.63128144,0.11707459,0.74640083,-0.7998211,1.4597785,1.1308702,0.82627463,-0.03596691,1.2096761,0.9111579,0.5085908,1.4523705
8,-0.79243964,-0.8122772,0.0,0.0,-0.08759755,-0.09782472,-0.8879208,2.0,0.0,1.9396493,-0.17496298,-0.21983536,0.32650074,0.5628401,-0.29532886,0.46438256,-0.49415883,0.19773121,-1.038896,-1.0008224,0.7423996,1.0308582,1.6778806,1.2399466,0.20786297,-1.4549768,-0.01002961
9,-0.92238843,-1.1384369,0.0,1.0,0.7310711,-0.27204508,-1.0384669,2.0,0.0,1.4370232,-0.17496298,-0.21983536,0.32650074,0.5628401,-0.29532886,1.4887276,0.9779956,-0.043123484,-0.12199826,-0.9140295,-1.1343863,-1.451739,1.4001533,0.5204287,-1.1915456,-0.33873373,-1.5228698
