,f,y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25
0,0.08242819,0.7632015,0.0,0.0,-1.5693784,-0.093108945,1.2947531,1.0,2.0,0.7397951,-0.16455579,-0.232244,1.5446651,0.5228651,-0.29518032,0.05459711,0.9271673,1.316304,-1.7370021,-0.6696709,1.6213871,0.041687146,-0.60238206,0.08832844,-0.95493203,1.0351096,-0.5608289
1,0.08242819,0.11717735,0.0,1.0,1.1165993,1.1067486,0.29166666,2.0,2.0,0.23719253,-0.16455579,-0.232244,1.5446651,-2.422854,-0.29518032,0.14137563,-1.7335389,0.6232624,-1.0290362,1.5156174,-0.45953208,0.87397355,0.9357572,1.2397288,-1.3472468,-0.71827954,-0.09924045
2,0.08242819,0.15877421,0.0,1.0,1.1165993,-0.093108945,0.9089506,1.0,2.0,2.460316,-0.16455579,-0.232244,1.5446651,0.5228651,-0.29518032,0.60769117,-0.86066383,0.72162426,0.53769255,-1.1178294,-0.64567137,1.343912,-1.4146996,0.8090032,-1.5158337,0.77541894,0.8319513
3,0.08242819,0.050684776,0.0,0.0,1.5003104,-0.093108945,-0.32561728,0.0,2.0,1.3608072,-0.16455579,3.9649367,-0.9710761,0.5228651,-0.29518032,-0.31424338,1.6838732,-0.15317938,-1.0996505,-0.5226899,0.7553155,-0.49976826,-1.524412,-0.68766344,1.789659,-0.76047784,-0.14485918
4,0.08242819,-0.7971306,0.0,1.0,1.5003104,-0.093108945,1.2947531,1.0,0.0,0.23367237,-0.16455579,-0.232244,0.28679448,-2.422854,-0.29518032,0.8245249,1.5184517,-1.1253675,-1.0206338,-1.2916154,-1.0501194,1.7200564,-0.85008126,-1.4031309,0.037170887,-0.17802134,0.8040401
5,0.08242819,0.14591707,1.0,0.0,-1.1856673,-0.093108945,-1.5601852,2.0,0.0,-0.8654658,-0.16455579,-0.232244,0.28679448,0.5228651,-0.29518032,0.42682126,0.39975396,-1.2140024,0.12153877,-1.334177,-1.2486506,-0.17721,-0.21931922,0.7641633,-1.4762242,-0.7920528,-1.1766026
6,0.08242819,-0.5763288,0.0,0.0,-0.4182451,-0.093108945,-0.55709875,1.0,0.0,1.523044,-0.16455579,-0.232244,1.5446651,0.5228651,-0.29518032,0.034228466,0.25473958,0.50190496,-1.0150104,-0.29128766,-0.12932459,-1.4540061,0.26889905,-0.99141896,-1.6097981,1.5823555,-1.4919827
7,0.08242819,0.17506923,1.0,0.0,-0.034534,0.7067961,1.3719136,0.0,0.0,-0.9709269,-0.16455579,-0.232244,-0.9710761,0.5228651,-0.29518032,0.8078692,-0.010956869,-1.4162209,0.07132646,-0.23290198,0.16033457,1.5090097,1.737619,0.51621395,-0.48590934,-0.23676251,0.9467977
8,0.08242819,-0.16252863,0.0,0.0,-1.5693784,-0.093108945,-0.55709875,1.0,0.0,-0.9736545,-0.16455579,-0.232244,1.5446651,0.5228651,-0.29518032,0.4537712,-1.4141078,0.54749805,1.6299613,-0.9250472,-0.39361504,-1.4554112,1.1446384,-0.77949303,-1.157037,-1.1924973,-0.78454316
9,0.08242819,0.55835146,0.0,0.0,-1.5693784,-1.372957,1.7577161,1.0,0.0,0.4738264,-0.16455579,-0.232244,1.5446651,0.5228651,-0.29518032,-1.7087013,0.8425236,1.2579421,1.4795415,-0.6963054,-0.103226796,0.83187807,0.54676855,-0.85553,-0.3618688,1.3770676,0.79134583
